created_at,tweet,sentiment,likes,retweets,cleansing
23-May,Sebuah mobil Toyota Kijang menabrak pohon di Trenggalek. Kecelakaan itu menewaskan pengemudi Kijang. via @detik_jatimTranslate post,Negatif,21751692,42,mobil toyota kijang tabrak pohon trenggalek celaka tewas kemudi kijang via detikjatimtranslate post
23-May,"Ini dia 5 sobat Shopee yang berhasil mendapatkan Mobil Toyota Agya di Flash Sale Akbar dengan harga Rp1 ? Kurniawan Eko, Febbry Setiawan, Evita, Adinda Permata dan Devi Anggraeni sudah bertemu...",Netral,937145,7,sobat shopee hasil mobil toyota agya flash sale akbar harga rp kurniawan eko febbry setiawan evita adinda permata devi anggraeni temu
23-May,Wanita Asal Medan Ini Resmi Terima Mobil Agya Seharga Rp1 dari Flash Sale Rp1 ShopeeTranslate post,Netral,493189,63,wanita medan resmi terima mobil agya harga rp flash sale rp shopeetranslate post
23-Dec,"siang kepanggang di jalan solo, malemnya kekumbah dijakal",Netral,,,siang panggang jalan solo malemnya kumbah jakal
23-May,Tidak ada kata pensiun untuk orang yang bekerja dengan menjalankan hobby sebagai profesi,Positif,,,pensiun orang jalan hobby profesi
23-May,"Walaupun dikenal tangguh, mobil 4WD juga perlu perawatan rutin agar performanya tetap terjaga! Pahami do's and don'ts-nya sebelum terlambat. #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara...",Positif,56302,34,kenal tangguh mobil wd awat rutin performa jaga paham dos and dontsnya lambat suzuki suzukiindonesia suzukitemanberkendara
23-May,"Adinda sudah mengantongi mobil Toyota Agya yang dinanti-nantikannya, lengkap dengan STNK atas nama dirinya, plat, dan surat-surat resmi lainnya. #Sindonews #news .Translate post",Netral,409889,187,adinda kantong mobil toyota agya dinantinantikannya lengkap stnk nama plat suratsurat resmi sindonews news translate post
23-May,Ada 5 pemenang yang berhasil mendapatkan masing-masing satu unit mobil Toyota Agya seharga Rp 1 setelah mengikuti Flash Sale Rp 1 Shopee yang diadakan pada 4 April 2023 pukul 00.00 WIB lalu.Transla...,Positif,1080369,3,menang hasil masingmasing unit mobil toyota agya harga rp ikut flash sale rp shopee ada april wib lalutransla
23-Jun,"Jangan ngaku jadi Sahabat Daihatsu kalau nggak tahu nama mobil ini! ? Hayoo coba tebak dengan reply di bawah, mobil apakah ini? ? #DaihatsuSahabatkuTranslate post",Netral,234788,10940,ngaku sahabat daihatsu nggak nama mobil hayoo coba tebak reply mobil daihatsusahabatkutranslate post
23-Jun,"Pasutri asal Mulyo Asri Tulang Bawang Barat ditangkap polisi lantaran telah mencuri mobil Daihatsu Sigra di Mess PT GGPC Humas Jaya Perum Central, Rabu (31/5). #publisherstory #lampunggehTranslate...",Negatif,1077162,3,pasutri mulyo asri tulang bawang barat tangkap polisi lantar curi mobil daihatsu sigra mess pt ggpc humas jaya perum central rabu publisherstory lampunggehtranslate
23-Jun,"Cikal bakal lahirnya varian RS di mobil Honda, begini awalnya.Translate post",Netral,1079337,3,cikal lahir varian rs mobil honda awalnyatranslate post
23-Jun,"Mobil Toyota Fortuner milik Ketua RT 011/RW 03 Kelurahan Pluit, Riang Prasetya, dibaret oleh orang tak dikenal pada Selasa (30/5/2023). < #Megapolitan #PluitTranslate post",Negatif,8625144,29,mobil toyota fortuner milik ketua rw lurah pluit riang prasetya baret orang kenal selasa megapolitan pluittranslate post
23-Jun,"Sejauh ini, KPK sudah menyita sejumlah aset milik Rafael. Antara lain: rumah di Simprug, Jakarta Selatan, bangunan indekos di Blok M, Jakarta Selatan, motor gede di Yogyakarta, hingga mobil...",Negatif,244776,7,kpk sita aset milik rafael rumah simprug jakarta selatan bangun indekos blok jakarta selatan motor gede yogyakarta mobil
23-Jun,"4. Sediakan pengharum mobil Interior yang wangi tentunya membuat penumpang dan pemilik merasa nyaman di perjalanan. Pastikan untuk mengganti pengharum secara berkala ketika pengharum habis,...",Positif,234415,10935,sedia harum mobil interior wangi tumpang milik nyaman jalan pasti ganti harum kala harum habis
23-Sep,Verifying my Twitter account for my #GalxeID gid:nGWKsWVVU2v7i7RLEC3nBk @Galxe http://galxe.com/galxeid,Netral,,,verifying my twitter account for my galxeid gidngwkswvvuvirlecnbk galxe
24-Feb,Kayyis ibadillah ashraq,Netral,,,kayyis ibadillah ashraq
23-Jun,"Telah hilang mobil honda Mobilio Plat B 1697 TYQ milik pribadi. Lokasi terakhir kemarin (26/2) di Karawang. Apabila ada yg melihat di area Jabodetabek (@) on X This stunning rainbow cloud was spotted in China ? It's called a pileus cloud, or scarf cloud, and is formed by condensation when the air rises quickly. The color comes from sunlight diffracting off water droplets and ice crystals. ?",Negatif,,,hilang mobil honda mobilio plat tyq milik pribadi lokasi kemarin karawang area jabodetabek on this stunning rainbow cloud spotted in china its called a pileus cloud or scarf cloud and is formed by condensation when air rises quickly color comes from sunlight diffracting off water droplets and ice crystals
23-Jun,"Mobil Hyundai IONIQ 5 emang cakep banget apalagi pas di film Spiderverse, nah kemren gue juga liat mirip kaya mobil Hyundai IONIQ 5 asli cakep juga yaaTranslate post",Positif,62289,9865,mobil hyundai ioniq emang cakep film spiderverse kemren liat kaya mobil hyundai ioniq asli cakep yaatranslate post
23-Jun,"Sementara itu, Dani Sordo mengalami kecelakaan. Mobil Hyundai i20 yang dikemudikannya terguling. #WRC #RallyItaliaSardegnaTranslate post",Negatif,15077,845,dan sordo alami celaka mobil hyundai kemudi guling wrc rallyitaliasardegnatranslate post
23-Jun,Ini persis banget sama mobil Hyundai IONIQ 5 mantep bener,Positif,15040,6164,persis mobil hyundai ioniq mantep bener
23-Jun,"Info: http://maybank.co.id/ramadabali Mau tau promo lainnya? Cek di http://maybank.co.id/cardoffers Ikutan program undian Happy & Lucky. Raih kesempatan menangkan mobil Hyundai CRETA, Honda...",Netral,221461,3,info tau promo cek ikut program undi happy lucky raih sempat menang mobil hyundai creta honda
23-Jun,"#WulingQuiz Cari tahu mobil #WulingMotors yg cocok dg Anda & menangkan saldo e-wallet total senilai Rp500rb utk 5 org! Caranya: 1. Follow, Like, RT 2. Kunjungi http://wuling.id, klik Find Your...",Positif,35875,205,wulingquiz cari mobil wulingmotors cocok menang saldo ewallet total nila rprb utk follow kunjung klik find your
24-Feb,"Ngalamin lagi, ga mandang hijab dalem engga sama aja, lebih ke personalnya aja bermasalah ?",Netral,,,ngalamin ga mandang hijab dalem engga personal masalah
23-Jun,"Image. 1. HONDA SUKUN MALANG · @HONDASUKUNMLG. ·. Jul 22, 2016. Daptkan berbagi macam bonus disetiap pembelian mobil Honda. Info: Sabdian- 08125277622. Image. HONDA SUKUN MALANG (@HONDASUKUNMLG) on X Authorized Dealer , penjualan tunai atau kredit: Accord, CR-V, Civic, City,HR-V,BR-V, Mobilio, Brio. Info: Sabdian Liantoro 081 252 77622",Positif,,,image honda sukun malang hondasukunmlg jul daptkan bagi bonus tiap beli mobil honda info sabdian image honda sukun malang hondasukunmlg on authorized dealer jual tunai kredit accord crv civic cityhrvbrv mobilio brio info sabdian liantoro
23-Jun,Pernah nggak abis nyuci mobil eh tau-tau hujan. Nyesek maksimal banget ya rasanya.. Ada yang punya pengalaman sama kayak Daimin? ☝️? #DaihatsuSahabatkuTranslate post,Negatif,234495,10934,nggak nyuci mobil tautau hujan nyesek maksimal alam kayak daimin daihatsusahabatkutranslate post
23-Jun,"Sebuah mobil Honda CR-V warna putih terperosok ke selokan air di Jalan Raya Boulevard Raya, Perumahan Grand Wisata, Kecamatan Cibitung, Kabupaten Bekasi. #Sindonews #news .Translate post",Negatif,409960,187,mobil honda crv warna putih perosok selokan air jalan raya boulevard raya rumah grand wisata camat cibitung kabupaten bekas sindonews news translate post
23-Jun,"Mobil Mitsubishi Pajero yang menabrak pengendara motor di Gading Serpong, Tangerang Selatan, pada Jumat (7/4/2023). Korban yang masih berstatus mahasiswi Balanced life (@august_8g) on X You know me?",Negatif,,,mobil mitsubishi pajero tabrak kendara motor gading serpong tangerang selatan jumat korban status mahasiswi balanced life augustg on know me
23-Jun,"·. Dec 25, 2021. ayo sitt tambah kartu merah lagi utk singapore, hidup wasit. 1. IWF · @i_Wahyu_F. ·. Oct 17, 2021. 日本 macam baju gratisan mobil daihatsu. IWF (@i_Wahyu_F) on X Two roads diverged in a wood, and
I took the one less traveled by,
And that has made all the difference - Robert Frost",Netral,,,dec ayo sitt kartu merah utk singapore hidup wasit iwf iwahyuf oct baju gratis mobil daihatsu iwf iwahyuf on two roads diverged in a wood and took one less traveled by and that has made all difference robert frost
23-Jun,Kami sudah membuat laporan polisi di Polres Bekasi. Bagi sahabat twett yang kebetulan bertemu dgn org tsb atau melihat mobil Honda BRV Warna putih No Pol B 2672 SKX Mohon hubungi pihak Kepolisian...,Netral,1574,4857,lapor polisi polres bekas sahabat twett temu tsb mobil honda brv warna putih no pol skx mohon hubung polisi
23-Jun,"POV supir mobil pick up ketika hujan! ⛈️ Tenang aja, kamu tetap bisa membuka sedikit kaca mobil agar tidak bosan di jalan, karena Suzuki Carry punya pilihan aksesoris talang air yang melindungi...",Positif,56279,34,pov supir mobil pick up hujan tenang buka kaca mobil bosan jalan suzuki carry pilih aksesoris talang air lindung
23-Jun,Mobil Mitsubishi Dapat Predikat Kendaraan Paling Aman,Positif,4770208,12,mobil mitsubishi predikat kendara aman
23-Jun,Toyota Indonesia menarik kembali beberapa model mobilnya karena ada malfungsi di kapasitor ECU airbag. #happening #update #otomotif #newsflashTranslate post,Negatif,1079840,3,toyota indonesia tarik model mobil malfungsi kapasitor ecu airbag happening update otomotif newsflashtranslate post
23-Jun,#BeritaJabar Polisi Amankan Pengemudi Mobil Honda Freed yang Arogan di Jalanan Kota Bandung #aksiarogan #kotabandungTranslate post,Negatif,69285,0,beritajabar polisi aman kemudi mobil honda freed arogan jalan kota bandung aksiarogan kotabandungtranslate post
23-Jun,"Viral, pengendara mobil Hyundai Creta putih ugal-ugalan hingga menyerempet mobil lain, viral di media sosial. Peristiwa tersebut terjadi di Jalan Otista TVKU Semarang (@tvkusmg) on X Official Twitter Account of TVKU Semarang | TV Digital | more information https://t.co/vYicjQrwOG",Negatif,,,viral kendara mobil hyundai creta putih ugalugalan serempet mobil viral media sosial peristiwa jalan otista tvku semarang tvkusmg on official twitter account tvku semarang tv digital more information
23-Jun,Bagaimana Nasib SX4 S-Cross Usai Hilang dari Situs Suzuki Indonesia? #Ramadan http://dlvr.it/SqCrRzTranslate post,Netral,4774864,12,nasib sx scross hilang situs suzuki indonesia ramadan post
23-Jun,Ini dia 3 Sobat Shopee yang berhasil mendapatkan Mobil Wuling Air EV di Flash Sale Mobil Listrik dengan harga Rp1 di Promo Puncak Shopee 6.6 Mega Elektronik Sale! ? Mimin ucapkan selamat...,Positif,936767,7,sobat shopee hasil mobil wuling air ev flash sale mobil listrik harga rp promo puncak shopee mega elektronik sale mimin ucap selamat
23-Jun,Serupa tapi tak sama! Tahukah kamu kalau Suzuki punya tiga jenis warna putih yang berbeda? ? Simak thread ini! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Netral,55984,35,tahu suzuki jenis warna putih beda simak thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
23-Jun,"Versi Facelift Meluncur, Daihatsu Setop Produksi Terios Model Lama",Negatif,4066386,12,versi facelift luncur daihatsu setop produksi terios model
23-Jun,Beli Hyundai Stargazer dan Creta Berhadiah ONIQ 5,Positif,1765418,81,beli hyundai stargazer creta hadiah oniq
23-Jun,"Pasti gajadi parkir karena liat mantan berkunjung di tempat yang sama dengan gebetan baru nya, ya? ?Translate post",Netral,56173,35,gajadi parkir liat mantan kunjung gebetan translate post
23-Jun,Polrestabes Surabaya Amankan Mobil Diduga Milik Mahasiswi ANTranslate post,Netral,1086387,43,polrestabes surabaya aman mobil duga milik mahasiswi antranslate post
23-Jun,"Daihatsu Sampai Telepon Pemilik Xenia dan Rocky yang Kena Recall, Apa Bahayanya?Translate post",Negatif,6146,4,daihatsu telepon milik xenia rocky kena recall bahayanyatranslate post
23-Jun,"Mau mobil Honda Brio, motor, smartphone, pulsa Telkomsel, & saldo LinkAja total puluhan juta? Kuy, tukerin 1 #TelkomselPoin di http://tsel.id/uuh mulai 31 Mei - 4 Juli 2023! Makin banyak #PoinHepi...",Positif,1689522,55,mobil honda brio motor smartphone pulsa telkomsel saldo linkaja total puluh juta kuy tukerin telkomselpoin mei juli poinhepi
23-Jun,"Mobil Honda Kembali Bermasalah, Pedal Gas PatahTranslate post",Negatif,4771421,12,mobil honda masalah pedal gas patahtranslate post
23-Jun,"Ada baik nya untuk dipindahkan pada saat kendaraan dalam kecepatan yang pelan atau menyesuaikan kontur jalan, ya?Translate post",Netral,55835,35,pindah kendara cepat pelan sesuai kontur jalan yatranslate post
23-Jun,Suzuki Family pernah merasa seperti ada sesuatu yang menghantam kaca atau bodi saat berkendara di tol? Bisa jadi itu Stone Chip! Simak arti dari Stone Chip di bawah ini. #Suzuki #SuzukiIndonesia...,Netral,56326,34,suzuki family hantam kaca bodi kendara tol stone chip simak arti stone chip suzuki suzukiindonesia
23-Jun,Daihatsu Indonesia Tanggapi Permintaan Menperin untuk Hadirkan Mobil Listrik #TempoOtomotifTranslate post,Netral,2253436,18,daihatsu indonesia tanggap minta menperin hadir mobil listrik tempootomotiftranslate post
23-Jun,Booking now,Netral,,,booking now
23-Jun,"Suzuki Family, kapan terakhir kali kamu mengisi angin ban serep mobilmu? Walaupun fungsinya hanya sebagai ban sementara, ban serep juga perlu rutin diperhatikan agar awet dan layak digunakan...",Netral,55840,35,suzuki family kali isi angin ban serep mobil fungsi ban ban serep rutin perhati awet layak
24-Feb,Sik menang rasah umuk sik kalah rasah ngamuk,Negatif,,,sik menang rasah umuk sik kalah rasah ngamuk
23-Jun,Suzuki Family sejati pasti udah bisa tebak mobil ini dengan sekali lirikan mata. ? Coba jawab tebakannya di kolom reply dan ajak temen kamu buat jawab juga! #Suzuki #SuzukiIndonesia #SuzukiTeMan...,Netral,56307,34,suzuki family sejati udah tebak mobil lirik mata coba tebak kolom reply ajak temen suzuki suzukiindonesia suzukiteman
23-Jun,"Dear mentemen. Adakah di sini yg pakai mobil Mitsubishi Xpander? Adikku sdg ngerjain skripsi & cari responden. Silakan isi survey-nya, bila berkenan. http://bit.ly/MitsubishiXpanderPenelitianSkrips...",Netral,1700,1831,dear mentemen ada pakai mobil mitsubishi xpander adik sdg ngerjain skripsi cari responden sila isi surveynya kenan
23-Jun,"Muhammad Rozikin (32) warga Kecamatan Ngaliyan, Kota Semarang ditetapkan sebagai tersangka kecelakaan maut di Ngaliyan Semarang. Dia adalah pengemudi truk yang terguling menimpa mobil Toyota...",Negatif,409963,187,muhammad rozikin warga camat ngaliyan kota semarang tetap sangka celaka maut ngaliyan semarang kemudi truk guling timpa mobil toyota
23-Jun,Daimin baru selesai olahraga pagi~ Kalo Sahabat aktivitas paginya apa tuh? ?‍♂️Translate post,Netral,235024,10952,daimin selesai olahraga pagi kalo sahabat aktivitas pagi translate post
23-Jun,"Rekaman video memperlihatkan mobil Honda HR-V dengan nomor polisi B 1142 DFP ditarik warga menggunakan tali, viral di media sosial.Translate post",Netral,8632382,29,rekam video mobil honda hrv nomor polisi dfp tarik warga tali viral media sosialtranslate post
23-Jun,"Terima kasih Suzuki Family! Senang bisa melayani para Suzuki Family, terkait kendala yang di hadapi. Terima kasih atas masukan yang diberikan untuk perkembangan layanan Suzuki Indonesia ?Transla...",Netral,55932,35,terima kasih suzuki family senang layan suzuki family kait kendala hadap terima kasih masuk kembang layan suzuki indonesia transla
23-Jun,Nggak cuma kuat dan tangguh! New Carry Pick Up juga punya front bumper yang membuat tampilannya semakin ganteng dan gagah. Dijamin pede meningkat drastis walau cuma nganter orderan buncis.?...,Positif,56270,35,nggak kuat tangguh new carry pick up front bumper tampil ganteng gagah jamin pede tingkat drastis nganter order buncis
23-Jun,? Pengumuman pengundian #WulingEMAS (#ExcitingRamadanSale)! Anda siap? ? Tiba saatnya #WulingMotors akan mengundi hadiah emas hingga 50gr* bagi Keluarga Wuling yg sudah SPK mobil Wuling...,Positif,36061,205,umum undi wulingemas excitingramadansale wulingmotors undi hadiah emas gr keluarga wuling spk mobil wuling
23-Jun,"Kecelakaan lalu lintas dialami mobil Toyota Vios F 1334 DZ di Jalan Srengseng Sawah, Jakarta Selatan pada Selasa (13/6) pagi. #newsupdate #update #news #textTranslate post",Negatif,1077764,3,celaka lintas alami mobil toyota vios f dz jalan srengseng sawah jakarta selatan selasa pagi newsupdate update news texttranslate post
23-Jun,Toyota Indonesia Resmikan Produksi dan Ekspor Yaris CrossTranslate post,Netral,1770686,81,toyota indonesia resmi produksi ekspor yaris crosstranslate post
23-Jun,"✨ Dp dan Cicilan Spesial ✨T-Care Yuk, langsung aja ketuk DM kita untuk jemput langsung mobil Toyota idaman kamu sekarang! Atau kamu juga bisa kunjungi dealer Setiajaya Toyota terdekat atau...",Positif,482,3,dp cicil spesial tcare langsung ketuk dm jemput langsung mobil toyota idam kunjung dealer setiajaya toyota dekat
23-Jun,Toyota Mulai Ekspor Yaris Cross Hybrid ke 25 Negara,Netral,1078151,221,toyota ekspor yaris cross hybrid negara
23-Jun,"Halo Sahabat Jogja, Daimin balik lagi nih! Ikuti workshop ""Amazing Career Starts Here"" bersama pembicara berpengalaman,Translate post",Netral,,,halo sahabat jogja daimin ikut workshop amazing career starts here bicara berpengalamantranslate post
